Subject Activity variable Avg
20 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.104602925937778
20 WALKING_UPSTAIRS BodyAccAvg-Z -0.121023947784314
21 LAYING BodyAccAvg-Z -0.103253832233333
21 SITTING BodyAccAvg-Z -0.112057887741176
21 STANDING BodyAccAvg-Z -0.110417855808989
21 WALKING BodyAccAvg-Z -0.104319332403846
21 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.09816866218
21 WALKING_UPSTAIRS BodyAccAvg-Z -0.125414265340426
22 LAYING BodyAccAvg-Z -0.110800924652778
22 SITTING BodyAccAvg-Z -0.105827369516129
22 STANDING BodyAccAvg-Z -0.104967423820635
22 WALKING BodyAccAvg-Z -0.107112510934783
22 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.1074157796
22 WALKING_UPSTAIRS BodyAccAvg-Z -0.117550861738095
23 LAYING BodyAccAvg-Z -0.104256776291667
23 SITTING BodyAccAvg-Z -0.103808679294118
23 STANDING BodyAccAvg-Z -0.1105970177575
23 WALKING BodyAccAvg-Z -0.113382994084746
23 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.0988123712574074
23 WALKING_UPSTAIRS BodyAccAvg-Z -0.126890616782353
24 LAYING BodyAccAvg-Z -0.107236237236111
24 SITTING BodyAccAvg-Z -0.103041061426471
24 STANDING BodyAccAvg-Z -0.108222553855072
24 WALKING BodyAccAvg-Z -0.110595952913793
24 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.104818820272727
24 WALKING_UPSTAIRS BodyAccAvg-Z -0.114248610966102
25 LAYING BodyAccAvg-Z -0.100428830260274
25 SITTING BodyAccAvg-Z -0.109160440476923
25 STANDING BodyAccAvg-Z -0.107352957594595
25 WALKING BodyAccAvg-Z -0.108737636297297
25 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.107192376965517
25 WALKING_UPSTAIRS BodyAccAvg-Z -0.126210440292308
26 LAYING BodyAccAvg-Z -0.105002540289474
26 SITTING BodyAccAvg-Z -0.0974448692333333
26 STANDING BodyAccAvg-Z -0.110237796416216
26 WALKING BodyAccAvg-Z -0.108927011474576
26 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.1064396194
26 WALKING_UPSTAIRS BodyAccAvg-Z -0.121943461236364
27 LAYING BodyAccAvg-Z -0.107699732837838
27 SITTING BodyAccAvg-Z -0.105521912588571
27 STANDING BodyAccAvg-Z -0.107835818025
27 WALKING BodyAccAvg-Z -0.112822289263158
27 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.112837694688636
27 WALKING_UPSTAIRS BodyAccAvg-Z -0.123530438196078
28 LAYING BodyAccAvg-Z -0.1083448529625
28 SITTING BodyAccAvg-Z -0.111517939555556
28 STANDING BodyAccAvg-Z -0.106579385202532
28 WALKING BodyAccAvg-Z -0.103714705396296
28 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.10858897408913
28 WALKING_UPSTAIRS BodyAccAvg-Z -0.121514025692157
29 LAYING BodyAccAvg-Z -0.109462068173913
29 SITTING BodyAccAvg-Z -0.1104118192
29 STANDING BodyAccAvg-Z -0.108659067476923
29 WALKING BodyAccAvg-Z -0.106632427301887
29 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.0981339984895833
29 WALKING_UPSTAIRS BodyAccAvg-Z -0.118000587840816
30 LAYING BodyAccAvg-Z -0.1036581505
30 SITTING BodyAccAvg-Z -0.099515446133871
30 STANDING BodyAccAvg-Z -0.108756209835593
30 WALKING BodyAccAvg-Z -0.0986247068969231
30 WALKING_DOWNSTAIRS BodyAccAvg-Z -0.0999781422322581
30 WALKING_UPSTAIRS BodyAccAvg-Z -0.124697493775385
1 LAYING BodyAccSd-X -0.9280564692
1 SITTING BodyAccSd-X -0.977229008297872
1 STANDING BodyAccSd-X -0.995759901509434
1 WALKING BodyAccSd-X -0.283740258842105
1 WALKING_DOWNSTAIRS BodyAccSd-X 0.0300353383483878
1 WALKING_UPSTAIRS BodyAccSd-X -0.35470802509434
2 LAYING BodyAccSd-X -0.974059464791667
2 SITTING BodyAccSd-X -0.986822279565217
2 STANDING BodyAccSd-X -0.987271889259259
2 WALKING BodyAccSd-X -0.423642838474576
2 WALKING_DOWNSTAIRS BodyAccSd-X 0.0463666814446808
2 WALKING_UPSTAIRS BodyAccSd-X -0.304376406458333
3 LAYING BodyAccSd-X -0.982776639193548
3 SITTING BodyAccSd-X -0.971010120961538
3 STANDING BodyAccSd-X -0.96674254295082
3 WALKING BodyAccSd-X -0.360356726034483
3 WALKING_DOWNSTAIRS BodyAccSd-X -0.0574100475102041
3 WALKING_UPSTAIRS BodyAccSd-X -0.313123437627119
4 LAYING BodyAccSd-X -0.954193738888889
4 SITTING BodyAccSd-X -0.980309931
4 STANDING BodyAccSd-X -0.97692058
4 WALKING BodyAccSd-X -0.440829971333333
4 WALKING_DOWNSTAIRS BodyAccSd-X 0.0111935496222222
4 WALKING_UPSTAIRS BodyAccSd-X -0.204933042903846
5 LAYING BodyAccSd-X -0.965934509615385
5 SITTING BodyAccSd-X -0.980945022045455
5 STANDING BodyAccSd-X -0.968591815714286
5 WALKING BodyAccSd-X -0.294098534232143
5 WALKING_DOWNSTAIRS BodyAccSd-X 0.275046110468085
5 WALKING_UPSTAIRS BodyAccSd-X -0.0457237779851064
6 LAYING BodyAccSd-X -0.934049422052632
6 SITTING BodyAccSd-X -0.980164933636364
6 STANDING BodyAccSd-X -0.981758159649123
6 WALKING BodyAccSd-X -0.296538717368421
6 WALKING_DOWNSTAIRS BodyAccSd-X 0.383681639791667
6 WALKING_UPSTAIRS BodyAccSd-X -0.0501350188513725
7 LAYING BodyAccSd-X -0.93651361
7 SITTING BodyAccSd-X -0.972668374583333
7 STANDING BodyAccSd-X -0.979307570377358
7 WALKING BodyAccSd-X -0.327243240701754
7 WALKING_DOWNSTAIRS BodyAccSd-X 0.0660815600978723
7 WALKING_UPSTAIRS BodyAccSd-X -0.29487297445098
8 LAYING BodyAccSd-X -0.94304121537037
8 SITTING BodyAccSd-X -0.979026152391304
8 STANDING BodyAccSd-X -0.988815418148148
8 WALKING BodyAccSd-X -0.173605736002083
8 WALKING_DOWNSTAIRS BodyAccSd-X 0.0241393473736842
8 WALKING_UPSTAIRS BodyAccSd-X -0.171712174634146
9 LAYING BodyAccSd-X -0.94233309
9 SITTING BodyAccSd-X -0.9572277914
9 STANDING BodyAccSd-X -0.975741252444444
9 WALKING BodyAccSd-X -0.238353562692308
9 WALKING_DOWNSTAIRS BodyAccSd-X 0.213392270547619
9 WALKING_UPSTAIRS BodyAccSd-X -0.36144437755102
10 LAYING BodyAccSd-X -0.968283685
10 SITTING BodyAccSd-X -0.982901825925926
10 STANDING BodyAccSd-X -0.978403481818182
10 WALKING BodyAccSd-X -0.178709734396226
10 WALKING_DOWNSTAIRS BodyAccSd-X 0.295733547631579
10 WALKING_UPSTAIRS BodyAccSd-X -0.161591924234043
11 LAYING BodyAccSd-X -0.98477733
11 SITTING BodyAccSd-X -0.982796562075472
11 STANDING BodyAccSd-X -0.994978878723404
11 WALKING BodyAccSd-X -0.422842071864407
11 WALKING_DOWNSTAIRS BodyAccSd-X 0.142456557034783
11 WALKING_UPSTAIRS BodyAccSd-X -0.238802959018519
12 LAYING BodyAccSd-X -0.95531868
12 SITTING BodyAccSd-X -0.982568781960784
12 STANDING BodyAccSd-X -0.981243992459016
12 WALKING BodyAccSd-X -0.128898533096
12 WALKING_DOWNSTAIRS BodyAccSd-X 0.0424084916086956
12 WALKING_UPSTAIRS BodyAccSd-X -0.290149192307692
13 LAYING BodyAccSd-X -0.968891989354839
13 SITTING BodyAccSd-X -0.989546275306122
13 STANDING BodyAccSd-X -0.991020759298246
13 WALKING BodyAccSd-X -0.346980394210526
13 WALKING_DOWNSTAIRS BodyAccSd-X -0.0681563626617021
13 WALKING_UPSTAIRS BodyAccSd-X -0.296284597454545
14 LAYING BodyAccSd-X -0.917501887333333
14 SITTING BodyAccSd-X -0.976302248148148
14 STANDING BodyAccSd-X -0.973268905
14 WALKING BodyAccSd-X -0.402639098135593
14 WALKING_DOWNSTAIRS BodyAccSd-X 0.0178313402266667
14 WALKING_UPSTAIRS BodyAccSd-X -0.309396717592593
15 LAYING BodyAccSd-X -0.972255551527778
15 SITTING BodyAccSd-X -0.987084356101695
15 STANDING BodyAccSd-X -0.988949247358491
15 WALKING BodyAccSd-X -0.327961801111111
15 WALKING_DOWNSTAIRS BodyAccSd-X 0.406471051190476
15 WALKING_UPSTAIRS BodyAccSd-X -0.0260971840270833
16 LAYING BodyAccSd-X -0.973691429428571
16 SITTING BodyAccSd-X -0.986825605362319
16 STANDING BodyAccSd-X -0.989076811794872
16 WALKING BodyAccSd-X -0.404692523921569
16 WALKING_DOWNSTAIRS BodyAccSd-X 0.207251997929787
16 WALKING_UPSTAIRS BodyAccSd-X -0.397083831568627
17 LAYING BodyAccSd-X -0.972960567323944
17 SITTING BodyAccSd-X -0.9944439053125
17 STANDING BodyAccSd-X -0.991163919871795
17 WALKING BodyAccSd-X -0.31950017295082
17 WALKING_DOWNSTAIRS BodyAccSd-X 0.187719760269565
17 WALKING_UPSTAIRS BodyAccSd-X -0.062952754100625
18 LAYING BodyAccSd-X -0.984527649230769
18 SITTING BodyAccSd-X -0.994347988596491
18 STANDING BodyAccSd-X -0.992019762739726
18 WALKING BodyAccSd-X -0.37600552125
18 WALKING_DOWNSTAIRS BodyAccSd-X -0.302634565090909
18 WALKING_UPSTAIRS BodyAccSd-X -0.380168286724138
19 LAYING BodyAccSd-X -0.965019579518072
19 SITTING BodyAccSd-X -0.976357663013699
19 STANDING BodyAccSd-X -0.989910996849315
19 WALKING BodyAccSd-X -0.0489049407963462
19 WALKING_DOWNSTAIRS BodyAccSd-X 0.626917070512821
19 WALKING_UPSTAIRS BodyAccSd-X -0.1287420952375
20 LAYING BodyAccSd-X -0.962249114705882
20 SITTING BodyAccSd-X -0.983081858939394
20 STANDING BodyAccSd-X -0.967209961232877
20 WALKING BodyAccSd-X -0.208342792019608
20 WALKING_DOWNSTAIRS BodyAccSd-X 0.0745098785288889
20 WALKING_UPSTAIRS BodyAccSd-X -0.116088676011765
21 LAYING BodyAccSd-X -0.955019866222222
21 SITTING BodyAccSd-X -0.991777287176471
21 STANDING BodyAccSd-X -0.981419961123596
21 WALKING BodyAccSd-X -0.297814843538462
21 WALKING_DOWNSTAIRS BodyAccSd-X 0.224343492244444
21 WALKING_UPSTAIRS BodyAccSd-X -0.240808282276596
22 LAYING BodyAccSd-X -0.947735251944444
22 SITTING BodyAccSd-X -0.978466823709677
22 STANDING BodyAccSd-X -0.985000527142857
22 WALKING BodyAccSd-X -0.00865921919565217
22 WALKING_DOWNSTAIRS BodyAccSd-X 0.348618168333333
22 WALKING_UPSTAIRS BodyAccSd-X 0.0835738640921429
23 LAYING BodyAccSd-X -0.956756363194444
23 SITTING BodyAccSd-X -0.987607636617647
23 STANDING BodyAccSd-X -0.985421519558824
23 WALKING BodyAccSd-X -0.313521773389831
23 WALKING_DOWNSTAIRS BodyAccSd-X 0.0441392843425926
23 WALKING_UPSTAIRS BodyAccSd-X -0.243887818513725
24 LAYING BodyAccSd-X -0.967984021111111
24 SITTING BodyAccSd-X -0.990593766617647
24 STANDING BodyAccSd-X -0.98725587115942
24 WALKING BodyAccSd-X -0.47076236637931
24 WALKING_DOWNSTAIRS BodyAccSd-X -0.08273248054
24 WALKING_UPSTAIRS BodyAccSd-X -0.344399351355932
25 LAYING BodyAccSd-X -0.909116474109589
25 SITTING BodyAccSd-X -0.991892828615385
25 STANDING BodyAccSd-X -0.991970126756757
25 WALKING BodyAccSd-X -0.596007443513514
25 WALKING_DOWNSTAIRS BodyAccSd-X -0.253756934258621
25 WALKING_UPSTAIRS BodyAccSd-X -0.459775646153846
26 LAYING BodyAccSd-X -0.969445445263158
26 SITTING BodyAccSd-X -0.979768987948718
26 STANDING BodyAccSd-X -0.993069368783784
26 WALKING BodyAccSd-X -0.340185527559322
26 WALKING_DOWNSTAIRS BodyAccSd-X 0.17395384962
26 WALKING_UPSTAIRS BodyAccSd-X -0.169006952418182
27 LAYING BodyAccSd-X -0.978455153108108
27 SITTING BodyAccSd-X -0.988580107714286
27 STANDING BodyAccSd-X -0.9919515835
27 WALKING BodyAccSd-X -0.348475560526316
27 WALKING_DOWNSTAIRS BodyAccSd-X 0.167407531090909
27 WALKING_UPSTAIRS BodyAccSd-X -0.295439547254902
28 LAYING BodyAccSd-X -0.9688882955
28 SITTING BodyAccSd-X -0.983272806805556
28 STANDING BodyAccSd-X -0.977748638607595
28 WALKING BodyAccSd-X -0.293003522222222
28 WALKING_DOWNSTAIRS BodyAccSd-X 0.125712887943478
28 WALKING_UPSTAIRS BodyAccSd-X -0.242062430294118
29 LAYING BodyAccSd-X -0.984219555507246
29 SITTING BodyAccSd-X -0.9907450195
29 STANDING BodyAccSd-X -0.996068635384615
29 WALKING BodyAccSd-X -0.174337940226415
29 WALKING_DOWNSTAIRS BodyAccSd-X 0.167383602458333
29 WALKING_UPSTAIRS BodyAccSd-X -0.0867715569693878
30 LAYING BodyAccSd-X -0.976362515428571
30 SITTING BodyAccSd-X -0.983622744193548
30 STANDING BodyAccSd-X -0.977559426949153
30 WALKING BodyAccSd-X -0.346394275230769
30 WALKING_DOWNSTAIRS BodyAccSd-X -0.0577703163548387
30 WALKING_UPSTAIRS BodyAccSd-X -0.350504475230769
1 LAYING BodyAccSd-Y -0.83682740562
1 SITTING BodyAccSd-Y -0.922618641914894
1 STANDING BodyAccSd-Y -0.973190056415094
1 WALKING BodyAccSd-Y 0.114461336747368
1 WALKING_DOWNSTAIRS BodyAccSd-Y -0.0319359434489796
1 WALKING_UPSTAIRS BodyAccSd-Y -0.00232026501698113
2 LAYING BodyAccSd-Y -0.98027739875
2 SITTING BodyAccSd-Y -0.950704499130435
2 STANDING BodyAccSd-Y -0.957304989259259
2 WALKING BodyAccSd-Y -0.0780912533118644
2 WALKING_DOWNSTAIRS BodyAccSd-Y 0.262881788951064
2 WALKING_UPSTAIRS BodyAccSd-Y 0.108027279889583
3 LAYING BodyAccSd-Y -0.962057544516129
3 SITTING BodyAccSd-Y -0.856617812115385
3 STANDING BodyAccSd-Y -0.893449307213115
3 WALKING BodyAccSd-Y -0.0699140652103448
3 WALKING_DOWNSTAIRS BodyAccSd-Y -0.0331503723387755
3 WALKING_UPSTAIRS BodyAccSd-Y 0.0116280813372881
4 LAYING BodyAccSd-Y -0.941714042407407
4 SITTING BodyAccSd-Y -0.89022398108
4 STANDING BodyAccSd-Y -0.86159737875
4 WALKING BodyAccSd-Y -0.0788267367683333
4 WALKING_DOWNSTAIRS BodyAccSd-Y -0.21859832499
4 WALKING_UPSTAIRS BodyAccSd-Y -0.0666899105180769
5 LAYING BodyAccSd-Y -0.969295613269231
5 SITTING BodyAccSd-Y -0.904335121022727
5 STANDING BodyAccSd-Y -0.869439913392857
5 WALKING BodyAccSd-Y 0.0767484028053571
5 WALKING_DOWNSTAIRS BodyAccSd-Y 0.0907630761042553
5 WALKING_UPSTAIRS BodyAccSd-Y 0.185022459476596
6 LAYING BodyAccSd-Y -0.924644826385965
6 SITTING BodyAccSd-Y -0.923682131090909
6 STANDING BodyAccSd-Y -0.921493191754386
6 WALKING BodyAccSd-Y 0.164213884996491
6 WALKING_DOWNSTAIRS BodyAccSd-Y 0.360164958768542
6 WALKING_UPSTAIRS BodyAccSd-Y 0.189276117327451
7 LAYING BodyAccSd-Y -0.926262668653846
7 SITTING BodyAccSd-Y -0.909454698541667
7 STANDING BodyAccSd-Y -0.923400921886792
7 WALKING BodyAccSd-Y -0.0772618561052631
7 WALKING_DOWNSTAIRS BodyAccSd-Y -0.138179072734043
7 WALKING_UPSTAIRS BodyAccSd-Y -0.32616002254902
8 LAYING BodyAccSd-Y -0.93489116
8 SITTING BodyAccSd-Y -0.927331997021739
8 STANDING BodyAccSd-Y -0.938479429074074
8 WALKING BodyAccSd-Y 0.380782052708333
8 WALKING_DOWNSTAIRS BodyAccSd-Y 0.343826273105263
8 WALKING_UPSTAIRS BodyAccSd-Y 0.348768733170732
9 LAYING BodyAccSd-Y -0.9162927764
9 SITTING BodyAccSd-Y -0.875141405
9 STANDING BodyAccSd-Y -0.938635759333333
9 WALKING BodyAccSd-Y -0.201696960826923
9 WALKING_DOWNSTAIRS BodyAccSd-Y -0.208310705504762
9 WALKING_UPSTAIRS BodyAccSd-Y -0.302206203816327
10 LAYING BodyAccSd-Y -0.946454302068966
10 SITTING BodyAccSd-Y -0.917979529962963
10 STANDING BodyAccSd-Y -0.919561843409091
10 WALKING BodyAccSd-Y -0.0227431651698113
10 WALKING_DOWNSTAIRS BodyAccSd-Y 0.00407915363157895
10 WALKING_UPSTAIRS BodyAccSd-Y -0.00555287692765957
11 LAYING BodyAccSd-Y -0.972196873859649
11 SITTING BodyAccSd-Y -0.921402118113208
11 STANDING BodyAccSd-Y -0.964173331702128
11 WALKING BodyAccSd-Y -0.0522120750440678
11 WALKING_DOWNSTAIRS BodyAccSd-Y 0.0708122725543478
11 WALKING_UPSTAIRS BodyAccSd-Y -0.103167501868519
12 LAYING BodyAccSd-Y -0.949072009333333
12 SITTING BodyAccSd-Y -0.92858124
12 STANDING BodyAccSd-Y -0.923140254098361
12 WALKING BodyAccSd-Y -0.122783290008
12 WALKING_DOWNSTAIRS BodyAccSd-Y 0.11083534373913
12 WALKING_UPSTAIRS BodyAccSd-Y -0.103818259823077
13 LAYING BodyAccSd-Y -0.950947949516129
13 SITTING BodyAccSd-Y -0.938967741632653
13 STANDING BodyAccSd-Y -0.949422439473684
13 WALKING BodyAccSd-Y 0.141866689392982
13 WALKING_DOWNSTAIRS BodyAccSd-Y -0.03212524665
13 WALKING_UPSTAIRS BodyAccSd-Y 0.104470773801818
14 LAYING BodyAccSd-Y -0.909697040980392
14 SITTING BodyAccSd-Y -0.914935703907407
14 STANDING BodyAccSd-Y -0.928525725333333
14 WALKING BodyAccSd-Y -0.0536126686650847
14 WALKING_DOWNSTAIRS BodyAccSd-Y 0.378870491755556
14 WALKING_UPSTAIRS BodyAccSd-Y 0.307195533
15 LAYING BodyAccSd-Y -0.962759422361111
15 SITTING BodyAccSd-Y -0.922407162881356
15 STANDING BodyAccSd-Y -0.931900148301887
15 WALKING BodyAccSd-Y 0.138912923691296
15 WALKING_DOWNSTAIRS BodyAccSd-Y 0.186532377428571
15 WALKING_UPSTAIRS BodyAccSd-Y -0.00406536043541667
16 LAYING BodyAccSd-Y -0.943061150285714
16 SITTING BodyAccSd-Y -0.951607872463768
16 STANDING BodyAccSd-Y -0.960298267692308
16 WALKING BodyAccSd-Y -0.314569762352941
16 WALKING_DOWNSTAIRS BodyAccSd-Y -0.146993837655319
16 WALKING_UPSTAIRS BodyAccSd-Y -0.163732745078431
17 LAYING BodyAccSd-Y -0.944792875211268
17 SITTING BodyAccSd-Y -0.96185862984375
17 STANDING BodyAccSd-Y -0.968176663717949
17 WALKING BodyAccSd-Y -0.0175797885542623
17 WALKING_DOWNSTAIRS BodyAccSd-Y -0.0607892037384783
17 WALKING_UPSTAIRS BodyAccSd-Y -0.0131721014395833
18 LAYING BodyAccSd-Y -0.986160920923077
18 SITTING BodyAccSd-Y -0.974928131052632
18 STANDING BodyAccSd-Y -0.95422343630137
18 WALKING BodyAccSd-Y -0.227005874892857
18 WALKING_DOWNSTAIRS BodyAccSd-Y -0.254214045818182
18 WALKING_UPSTAIRS BodyAccSd-Y -0.211155120224138
19 LAYING BodyAccSd-Y -0.973449968554217
19 SITTING BodyAccSd-Y -0.950388943972603
19 STANDING BodyAccSd-Y -0.944430270684931
19 WALKING BodyAccSd-Y 0.181801561185577
19 WALKING_DOWNSTAIRS BodyAccSd-Y 0.514816445641026
19 WALKING_UPSTAIRS BodyAccSd-Y 0.176349922525
20 LAYING BodyAccSd-Y -0.964098180294118
20 SITTING BodyAccSd-Y -0.93612270469697
20 STANDING BodyAccSd-Y -0.87541041109589
20 WALKING BodyAccSd-Y 0.489771808627451
20 WALKING_DOWNSTAIRS BodyAccSd-Y 0.616937015333333
20 WALKING_UPSTAIRS BodyAccSd-Y 0.15219632835098
21 LAYING BodyAccSd-Y -0.956959422222222
21 SITTING BodyAccSd-Y -0.966877560941176
21 STANDING BodyAccSd-Y -0.943601625393258
21 WALKING BodyAccSd-Y 0.0540880509209615
21 WALKING_DOWNSTAIRS BodyAccSd-Y 0.301336399711111
21 WALKING_UPSTAIRS BodyAccSd-Y 0.109787469104255
22 LAYING BodyAccSd-Y -0.913276301666667
22 SITTING BodyAccSd-Y -0.928059133795645
22 STANDING BodyAccSd-Y -0.922693288412698
22 WALKING BodyAccSd-Y 0.100384246321739
22 WALKING_DOWNSTAIRS BodyAccSd-Y 0.239812250944444
22 WALKING_UPSTAIRS BodyAccSd-Y 0.250067523738095
23 LAYING BodyAccSd-Y -0.976309827361111
23 SITTING BodyAccSd-Y -0.934933559264706
23 STANDING BodyAccSd-Y -0.9584444925
23 WALKING BodyAccSd-Y -0.119020586510678
23 WALKING_DOWNSTAIRS BodyAccSd-Y 0.10825903416963
23 WALKING_UPSTAIRS BodyAccSd-Y 0.0448435785868627
24 LAYING BodyAccSd-Y -0.983126461944444
24 SITTING BodyAccSd-Y -0.956255962058824
24 STANDING BodyAccSd-Y -0.936871974347826
24 WALKING BodyAccSd-Y -0.154127498163793
24 WALKING_DOWNSTAIRS BodyAccSd-Y -0.102607326783636
24 WALKING_UPSTAIRS BodyAccSd-Y -0.116804488966102
25 LAYING BodyAccSd-Y -0.691770680561644
25 SITTING BodyAccSd-Y -0.947457617061538
25 STANDING BodyAccSd-Y -0.954569225945946
25 WALKING BodyAccSd-Y -0.161852411581081
25 WALKING_DOWNSTAIRS BodyAccSd-Y -0.14054060387069
25 WALKING_UPSTAIRS BodyAccSd-Y -0.223086808769231
26 LAYING BodyAccSd-Y -0.983231351842105
26 SITTING BodyAccSd-Y -0.94079896551282
26 STANDING BodyAccSd-Y -0.949466155405405
26 WALKING BodyAccSd-Y -0.136351391645763
26 WALKING_DOWNSTAIRS BodyAccSd-Y -0.011629910112
26 WALKING_UPSTAIRS BodyAccSd-Y -0.0491726302763636
27 LAYING BodyAccSd-Y -0.983736043783784
27 SITTING BodyAccSd-Y -0.971579125714286
27 STANDING BodyAccSd-Y -0.955171419
27 WALKING BodyAccSd-Y -0.187301214964912
27 WALKING_DOWNSTAIRS BodyAccSd-Y -0.0979710029522727
27 WALKING_UPSTAIRS BodyAccSd-Y -0.0950104077
28 LAYING BodyAccSd-Y -0.945386780375
28 SITTING BodyAccSd-Y -0.939905244861111
28 STANDING BodyAccSd-Y -0.875689216835443
28 WALKING BodyAccSd-Y -0.117886186425926
28 WALKING_DOWNSTAIRS BodyAccSd-Y 0.156496646504348
28 WALKING_UPSTAIRS BodyAccSd-Y -0.146753877035294
29 LAYING BodyAccSd-Y -0.990240946666667
29 SITTING BodyAccSd-Y -0.963222497833333
29 STANDING BodyAccSd-Y -0.969295721076923
29 WALKING BodyAccSd-Y -0.0917540612869811
29 WALKING_DOWNSTAIRS BodyAccSd-Y -0.12246346700625
29 WALKING_UPSTAIRS BodyAccSd-Y -0.122128287642857
30 LAYING BodyAccSd-Y -0.954201823857143
30 SITTING BodyAccSd-Y -0.937857000806452
30 STANDING BodyAccSd-Y -0.891654527118644
30 WALKING BodyAccSd-Y -0.173550021692308
30 WALKING_DOWNSTAIRS BodyAccSd-Y -0.0272628077709677
30 WALKING_UPSTAIRS BodyAccSd-Y -0.127311157607692
1 LAYING BodyAccSd-Z -0.826061401628
1 SITTING BodyAccSd-Z -0.93958629106383
1 STANDING BodyAccSd-Z -0.979775876981132
1 WALKING BodyAccSd-Z -0.260027902210526
1 WALKING_DOWNSTAIRS BodyAccSd-Z -0.230434213204082
1 WALKING_UPSTAIRS BodyAccSd-Z -0.0194792388471698
2 LAYING BodyAccSd-Z -0.984233296875
2 SITTING BodyAccSd-Z -0.95982817173913
2 STANDING BodyAccSd-Z -0.949741851296296
2 WALKING BodyAccSd-Z -0.425257524915254
2 WALKING_DOWNSTAIRS BodyAccSd-Z -0.10283790806383
2 WALKING_UPSTAIRS BodyAccSd-Z -0.112121021220833
3 LAYING BodyAccSd-Z -0.96369103483871
3 SITTING BodyAccSd-Z -0.875110175384615
3 STANDING BodyAccSd-Z -0.911419015081967
3 WALKING BodyAccSd-Z -0.387411994310345
3 WALKING_DOWNSTAIRS BodyAccSd-Z -0.362240245489796
3 WALKING_UPSTAIRS BodyAccSd-Z -0.369754604067797
4 LAYING BodyAccSd-Z -0.962667314814815
4 SITTING BodyAccSd-Z -0.9322030066
4 STANDING BodyAccSd-Z -0.896880538392857
4 WALKING BodyAccSd-Z -0.586252806833333
4 WALKING_DOWNSTAIRS BodyAccSd-Z -0.479185977111111
4 WALKING_UPSTAIRS BodyAccSd-Z -0.372137777692308
5 LAYING BodyAccSd-Z -0.968562516346154
5 SITTING BodyAccSd-Z -0.926094740227273
5 STANDING BodyAccSd-Z -0.869327321785714
5 WALKING BodyAccSd-Z -0.45702143625
5 WALKING_DOWNSTAIRS BodyAccSd-Z -0.325891435319149
5 WALKING_UPSTAIRS BodyAccSd-Z -0.308938978787234
6 LAYING BodyAccSd-Z -0.925216100350877
6 SITTING BodyAccSd-Z -0.925797097090909
6 STANDING BodyAccSd-Z -0.925692371929825
6 WALKING BodyAccSd-Z -0.504324207192982
6 WALKING_DOWNSTAIRS BodyAccSd-Z -0.320204232520417
6 WALKING_UPSTAIRS BodyAccSd-Z -0.353519514896078
7 LAYING BodyAccSd-Z -0.952978365961539
7 SITTING BodyAccSd-Z -0.8565329414375
7 STANDING BodyAccSd-Z -0.917064168490566
7 WALKING BodyAccSd-Z 0.159631283261403
7 WALKING_DOWNSTAIRS BodyAccSd-Z -0.0636402447755319
7 WALKING_UPSTAIRS BodyAccSd-Z -0.145665025639216
8 LAYING BodyAccSd-Z -0.932491454407407
8 SITTING BodyAccSd-Z -0.939553030217391
8 STANDING BodyAccSd-Z -0.926065255185185
8 WALKING BodyAccSd-Z -0.1420885318125
8 WALKING_DOWNSTAIRS BodyAccSd-Z 0.1337170395
8 WALKING_UPSTAIRS BodyAccSd-Z 0.121187278790244
9 LAYING BodyAccSd-Z -0.9407072854
9 SITTING BodyAccSd-Z -0.83200187268
9 STANDING BodyAccSd-Z -0.919295805777778
9 WALKING BodyAccSd-Z -0.0579636469030769
9 WALKING_DOWNSTAIRS BodyAccSd-Z -0.00771530035714285
9 WALKING_UPSTAIRS BodyAccSd-Z -0.253434083542857
10 LAYING BodyAccSd-Z -0.95947148637931
10 SITTING BodyAccSd-Z -0.967826981666667
10 STANDING BodyAccSd-Z -0.941271440454545
10 WALKING BodyAccSd-Z -0.395645072075472
10 WALKING_DOWNSTAIRS BodyAccSd-Z -0.183557562032895
10 WALKING_UPSTAIRS BodyAccSd-Z -0.0738744931340426
11 LAYING BodyAccSd-Z -0.971311176842105
11 SITTING BodyAccSd-Z -0.968370181886792
11 STANDING BodyAccSd-Z -0.986382712765957
11 WALKING BodyAccSd-Z -0.530626311355932
11 WALKING_DOWNSTAIRS BodyAccSd-Z -0.324026938043478
11 WALKING_UPSTAIRS BodyAccSd-Z -0.203369399185185
12 LAYING BodyAccSd-Z -0.9483338435
12 SITTING BodyAccSd-Z -0.939661889019608
12 STANDING BodyAccSd-Z -0.920684800114754
12 WALKING BodyAccSd-Z -0.4106060626
12 WALKING_DOWNSTAIRS BodyAccSd-Z -0.425017413478261
12 WALKING_UPSTAIRS BodyAccSd-Z -0.436697425576923
13 LAYING BodyAccSd-Z -0.950392995483871
13 SITTING BodyAccSd-Z -0.938641215510204
13 STANDING BodyAccSd-Z -0.967538031754386
13 WALKING BodyAccSd-Z -0.220503537026316
